"kingdom" "phylum" "class" "order" "family" "genus" "binomial" "statut" "category" "code" "name" "stressCode" "stressName" "scope" "severity" "timing" "threat"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia peronii" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia anderseni" "endemic" "LC" "5.1.1" "Intentional use (species is the target)" "2.1|2.2" "Species mortality|Species disturbance" "Majority (50-90%)" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia anderseni" "endemic" "LC" "5.1.3" "Persecution/control" "2.1|2.2" "Species mortality|Species disturbance" "Majority (50-90%)" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia chapmani" "endemic" "CR" "6.3" "Work & other activities" "1.2|2.1|2.2" "Ecosystem degradation|Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Human intrusions and disturbance"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia chapmani" "endemic" "CR" "2.1.2" "Small-holder farming" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia chapmani" "endemic" "CR" "3.2" "Mining & quarrying" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Minority (<50%)" "Rapid Declines" "Ongoing" "Energy production and mining"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia chapmani" "endemic" "CR" "5.3.5" "Motivation Unknown/Unrecorded" "1.2|2.2" "Ecosystem degradation|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia chapmani" "endemic" "CR" "2.1.1" "Shifting agriculture" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia chapmani" "endemic" "CR" "1.1" "Housing & urban areas" "1.1|1.2|2.2" "Ecosystem conversion|Ecosystem degradation|Species disturbance" "Majority (50-90%)" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia chapmani" "endemic" "CR" "5.1.1" "Intentional use (species is the target)" "2.1|2.2" "Species mortality|Species disturbance" "Whole (>90%)" "Rapid Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia emersa" "endemic" "VU" "5.3.4" "Unintentional effects: (large scale) [harvest]" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia emersa" "endemic" "VU" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia emersa" "endemic" "VU" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia emersa" "endemic" "VU" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia emersa" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1|2.2" "Species mortality|Species disturbance" "Majority (50-90%)" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia crenulata" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia viridis" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia inermis" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia praedatrix" "endemic" "LC" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia praedatrix" "endemic" "LC" "5.3.4" "Unintentional effects: (large scale) [harvest]" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia praedatrix" "endemic" "LC" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia pannietensis" "endemic" "NT" "2.2.1" "Small-holder plantations" "1.1|1.2|2.2" "Ecosystem conversion|Ecosystem degradation|Species disturbance" "Minority (<50%)" "Causing/Could cause fluctuations" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia pannietensis" "endemic" "NT" "3.2" "Mining & quarrying" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Minority (<50%)" "Slow, Significant Declines" "Ongoing" "Energy production and mining"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia pannietensis" "endemic" "NT" "5.1.1" "Intentional use (species is the target)" "2.1|2.2" "Species mortality|Species disturbance" "Whole (>90%)" "Slow, Significant Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia pannietensis" "endemic" "NT" "6.3" "Work & other activities" "1.2|2.1|2.2" "Ecosystem degradation|Species mortality|Species disturbance" "Minority (<50%)" "Slow, Significant Declines" "Ongoing" "Human intrusions and disturbance"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia pannietensis" "endemic" "NT" "2.1.1" "Shifting agriculture" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia pannietensis" "endemic" "NT" "2.1.3" "Agro-industry farming" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia moluccensis" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia exoleta" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Dobsonia" "Dobsonia minor" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Paranyctimene" "Paranyctimene tenax" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Paranyctimene" "Paranyctimene raptor" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene cyclotis" "endemic" "DD" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene masalai" "endemic" "DD" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene aello" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene malaitensis" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene certans" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene rabori" "endemic" "EN" "2.1.2" "Small-holder farming" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene rabori" "endemic" "EN" "3.2" "Mining & quarrying" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Minority (<50%)" "Slow, Significant Declines" "Ongoing" "Energy production and mining"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene rabori" "endemic" "EN" "1.1" "Housing & urban areas" "1.1|1.2|2.2" "Ecosystem conversion|Ecosystem degradation|Species disturbance" "Minority (<50%)" "Slow, Significant Declines" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene rabori" "endemic" "EN" "2.1.1" "Shifting agriculture" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene rabori" "endemic" "EN" "2.1.3" "Agro-industry farming" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene rabori" "endemic" "EN" "2.2.1" "Small-holder plantations" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene rabori" "endemic" "EN" "2.2.2" "Agro-industry plantations" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene sanctacrucis" "endemic" "DD" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Past, Unlikely to Return" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene sanctacrucis" "endemic" "DD" "6.3" "Work & other activities" "2.2" "Species disturbance" "" "" "Past, Unlikely to Return" "Human intrusions and disturbance"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene cephalotes" "endemic" "LC" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene albiventer" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene draconilla" "endemic" "DD" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene minutus" "endemic" "VU" "3.2" "Mining & quarrying" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Energy production and mining"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene minutus" "endemic" "VU" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene vizcaccia" "endemic" "LC" "5.3.4" "Unintentional effects: (large scale) [harvest]" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "Causing/Could cause fluctuations" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene vizcaccia" "endemic" "LC" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "Unknown" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene vizcaccia" "endemic" "LC" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Minority (<50%)" "Causing/Could cause fluctuations" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene major" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene keasti" "endemic" "NT" "3.2" "Mining & quarrying" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Minority (<50%)" "Slow, Significant Declines" "Ongoing" "Energy production and mining"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Nyctimene" "Nyctimene keasti" "endemic" "NT" "2.1.2" "Small-holder farming" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Rousettus" "Rousettus linduensis" "endemic" "DD" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Eidolon" "Eidolon dupreanum" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1|2.2" "Species mortality|Species disturbance" "Whole (>90%)" "Rapid Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Eidolon" "Eidolon dupreanum" "endemic" "VU" "5.3.3" "Unintentional effects: (subsistence/small scale) [harvest]" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Whole (>90%)" "Slow, Significant Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Eidolon" "Eidolon dupreanum" "endemic" "VU" "5.3.5" "Motivation Unknown/Unrecorded" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Whole (>90%)" "Slow, Significant Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Eidolon" "Eidolon dupreanum" "endemic" "VU" "6.3" "Work & other activities" "1.1|2.2" "Ecosystem conversion|Species disturbance" "Whole (>90%)" "Slow, Significant Declines" "Ongoing" "Human intrusions and disturbance"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Eidolon" "Eidolon dupreanum" "endemic" "VU" "2.2.1" "Small-holder plantations" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Whole (>90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Eidolon" "Eidolon dupreanum" "endemic" "VU" "2.2.2" "Agro-industry plantations" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Whole (>90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Eidolon" "Eidolon dupreanum" "endemic" "VU" "2.1.2" "Small-holder farming" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Whole (>90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Eidolon" "Eidolon dupreanum" "endemic" "VU" "2.1.1" "Shifting agriculture" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Whole (>90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Pteralopex" "Pteralopex pulchra" "endemic" "CR" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Pteralopex" "Pteralopex atrata" "endemic" "EN" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Pteralopex" "Pteralopex atrata" "endemic" "EN" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Pteralopex" "Pteralopex taki" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Pteralopex" "Pteralopex taki" "endemic" "VU" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Pteralopex" "Pteralopex taki" "endemic" "VU" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Pteralopex" "Pteralopex taki" "endemic" "VU" "2.2.2" "Agro-industry plantations" "1.1" "Ecosystem conversion" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Pteralopex" "Pteralopex taki" "endemic" "VU" "5.3.4" "Unintentional effects: (large scale) [harvest]" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Pteralopex" "Pteralopex taki" "endemic" "VU" "5.1.2" "Unintentional effects (species is not the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Pteralopex" "Pteralopex anceps" "endemic" "EN" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Pteralopex" "Pteralopex anceps" "endemic" "EN" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Mirimiri" "Mirimiri acrodonta" "endemic" "CR" "8.1.1" "Unspecified species" "1.2" "Ecosystem degradation" "Unknown" "Unknown" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Mirimiri" "Mirimiri acrodonta" "endemic" "CR" "11.4" "Storms & flooding" "1.2" "Ecosystem degradation" "Majority (50-90%)" "Unknown" "Ongoing" "Climate change and severe weather"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Desmalopex" "Desmalopex leucopterus" "endemic" "VU" "1.3" "Tourism & recreation areas" "1.1|1.2|2.2" "Ecosystem conversion|Ecosystem degradation|Species disturbance" "Majority (50-90%)" "Causing/Could cause fluctuations" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Desmalopex" "Desmalopex leucopterus" "endemic" "VU" "2.1.3" "Agro-industry farming" "1.1|1.2|2.1|2.2" "Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Desmalopex" "Desmalopex leucopterus" "endemic" "VU" "2.1.2" "Small-holder farming" "1.1|1.2|2.2" "Ecosystem conversion|Ecosystem degradation|Species disturbance" "Majority (50-90%)" "Causing/Could cause fluctuations" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Desmalopex" "Desmalopex leucopterus" "endemic" "VU" "4.1" "Roads & railroads" "1.1|1.2|2.2" "Ecosystem conversion|Ecosystem degradation|Species disturbance" "Minority (<50%)" "Causing/Could cause fluctuations" "Ongoing" "Transportation and service corridors"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Desmalopex" "Desmalopex leucopterus" "endemic" "VU" "1.1" "Housing & urban areas" "1.1|1.2|2.2" "Ecosystem conversion|Ecosystem degradation|Species disturbance" "Majority (50-90%)" "Causing/Could cause fluctuations" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "CHIROPTERA" "PTEROPODIDAE" "Desmalopex" "Desmalopex leucopterus" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1|2.2" "Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Biological resource use"
