kingdom	phylum	class	order	family	genus	binomial	statut	category	populationTrend	code	name	Occurs in at least one protected area	Note
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	PHALANGERIDAE	Strigocuscus	Strigocuscus celebensis	endemic	NT	Decreasing	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	PHALANGERIDAE	Strigocuscus	Strigocuscus pelengensis	endemic	LC	Stable	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Sturnira	Sturnira angeli	endemic	NT	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Sturnira	Sturnira angeli	endemic	NT	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PHYLLOSTOMIDAE	Sturnira	Sturnira angeli	endemic	NT	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PTEROPODIDAE	Styloctenium	Styloctenium wallacei	endemic	NT	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PTEROPODIDAE	Styloctenium	Styloctenium wallacei	endemic	NT	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	EULIPOTYPHLA	SORICIDAE	Suncus	Suncus ater	endemic	DD	Unknown	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	EULIPOTYPHLA	SORICIDAE	Suncus	Suncus fellowesgordoni	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	EULIPOTYPHLA	SORICIDAE	Suncus	Suncus fellowesgordoni	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	EULIPOTYPHLA	SORICIDAE	Suncus	Suncus hosei	endemic	DD	Unknown	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	EULIPOTYPHLA	SORICIDAE	Suncus	Suncus hosei	endemic	DD	Unknown	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	EULIPOTYPHLA	SORICIDAE	Suncus	Suncus mertensi	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	EULIPOTYPHLA	SORICIDAE	Suncus	Suncus mertensi	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	EULIPOTYPHLA	SORICIDAE	Suncus	Suncus zeylanicus	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	EULIPOTYPHLA	SORICIDAE	Suncus	Suncus zeylanicus	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Sundamys	Sundamys infraluteus	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Sundamys	Sundamys maxi	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus brookei	endemic	LC	Unknown	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus davensis	endemic	DD	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus fraterculus	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus fraterculus	endemic	VU	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus hoogstraali	endemic	LC	Unknown	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus jentinki	endemic	LC	Unknown	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus juvencus	endemic	LC	Stable	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus mindanensis	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus moellendorffi	endemic	NT	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus philippinensis	endemic	LC	Stable	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus rabori	endemic	DD	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus samarensis	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	SCIURIDAE	Sundasciurus	Sundasciurus steerii	endemic	LC	Stable	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus ahoenobarbus	endemic	NT	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus ahoenobarbus	endemic	NT	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus ahoenobarbus	endemic	NT	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus ahoenobarbus	endemic	NT	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus ahoenobarbus	endemic	NT	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus ahoenobarbus	endemic	NT	Decreasing	5.4.3	Sub-national level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus ahoenobarbus	endemic	NT	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus cebifrons	endemic	CR	Decreasing	4.1	Formal education		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus cebifrons	endemic	CR	Decreasing	5.4.3	Sub-national level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus cebifrons	endemic	CR	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus cebifrons	endemic	CR	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus cebifrons	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus cebifrons	endemic	CR	Decreasing	3.4.1	Captive breeding/artificial propagation		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus cebifrons	endemic	CR	Decreasing	4.2	Training		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus cebifrons	endemic	CR	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus cebifrons	endemic	CR	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus cebifrons	endemic	CR	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus celebensis	endemic	NT	Decreasing	3.4.1	Captive breeding/artificial propagation		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus celebensis	endemic	NT	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus celebensis	endemic	NT	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus celebensis	endemic	NT	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus celebensis	endemic	NT	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus celebensis	endemic	NT	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus celebensis	endemic	NT	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus oliveri	endemic	VU	Decreasing	5.1.3	Sub-national level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus oliveri	endemic	VU	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus oliveri	endemic	VU	Decreasing	5.1.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus oliveri	endemic	VU	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus oliveri	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus oliveri	endemic	VU	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus oliveri	endemic	VU	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus philippensis	endemic	VU	Decreasing	5.4.3	Sub-national level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus philippensis	endemic	VU	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus philippensis	endemic	VU	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus philippensis	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus philippensis	endemic	VU	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus philippensis	endemic	VU	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus philippensis	endemic	VU	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus verrucosus	endemic	EN	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus verrucosus	endemic	EN	Decreasing	5.4.3	Sub-national level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus verrucosus	endemic	EN	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus verrucosus	endemic	EN	Decreasing	3.4.1	Captive breeding/artificial propagation		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus verrucosus	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus verrucosus	endemic	EN	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus verrucosus	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	SUIDAE	Sus	Sus verrucosus	endemic	EN	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PTEROPODIDAE	Syconycteris	Syconycteris carolinae	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PTEROPODIDAE	Syconycteris	Syconycteris carolinae	endemic	VU	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PTEROPODIDAE	Syconycteris	Syconycteris hobbit	endemic	LC	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus graysoni	endemic	EN	Decreasing	4.1	Formal education		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus graysoni	endemic	EN	Decreasing	2.3	Habitat & natural process restoration		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus graysoni	endemic	EN	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus graysoni	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	4.1	Formal education		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	5.1.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	2.2	Invasive/problematic species control		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	5.1.3	Sub-national level		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	6.1	Linked enterprises & livelihood alternatives		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	5.4.3	Sub-national level		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	5.3	Private sector standards & codes		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	LAGOMORPHA	LEPORIDAE	Sylvilagus	Sylvilagus mansuetus	endemic	CR	Decreasing	5.2	Policies and regulations		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Taeromys	Taeromys arcuatus	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Taeromys	Taeromys callitrichus	endemic	DD	Unknown	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Taeromys	Taeromys celebensis	endemic	LC	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Taeromys	Taeromys hamatus	endemic	DD	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Taeromys	Taeromys microbullatus	endemic	DD	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Taeromys	Taeromys punicans	endemic	DD	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Taeromys	Taeromys taerae	endemic	VU	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	EMBALLONURIDAE	Taphozous	Taphozous achates	endemic	DD	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius dentatus	endemic	VU	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius dentatus	endemic	VU	Decreasing	4.1	Formal education		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius dentatus	endemic	VU	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius dentatus	endemic	VU	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius dentatus	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius dentatus	endemic	VU	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius dentatus	endemic	VU	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius pelengensis	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius pelengensis	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius pumilus	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius pumilus	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius sangirensis	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius sangirensis	endemic	EN	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius sangirensis	endemic	EN	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius tarsier	endemic	VU	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius tarsier	endemic	VU	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius tarsier	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius tarsier	endemic	VU	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius tarsier	endemic	VU	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius tarsier	endemic	VU	Decreasing	3.1.2	Trade management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius tarsier	endemic	VU	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	TARSIIDAE	Tarsius	Tarsius tarsier	endemic	VU	Decreasing	4.1	Formal education		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Tarsomys	Tarsomys apoensis	endemic	LC	Stable	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Tarsomys	Tarsomys echinatus	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Tateomys	Tateomys macrocercus	endemic	DD	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Tateomys	Tateomys rhinogradoides	endemic	DD	Stable	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	AFROSORICIDA	TENRECIDAE	Tenrec	Tenrec ecaudatus	endemic	LC	Stable	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	CHIROPTERA	PTEROPODIDAE	Thoopterus	Thoopterus nigrescens	endemic	LC	Unknown	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	MACROPODIDAE	Thylogale	Thylogale billardierii	endemic	LC	Stable	2.2	Invasive/problematic species control		
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	MACROPODIDAE	Thylogale	Thylogale browni	endemic	VU	Decreasing	NA	NA		
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	MACROPODIDAE	Thylogale	Thylogale brunii	endemic	VU	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	MACROPODIDAE	Thylogale	Thylogale calabyi	endemic	EN	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	DIPROTODONTIA	MACROPODIDAE	Thylogale	Thylogale lanatus	endemic	EN	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Tokudaia	Tokudaia muenninki	endemic	CR	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Tokudaia	Tokudaia muenninki	endemic	CR	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Tokudaia	Tokudaia muenninki	endemic	CR	Decreasing	4.1	Formal education		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Tokudaia	Tokudaia muenninki	endemic	CR	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Tokudaia	Tokudaia muenninki	endemic	CR	Decreasing	2.2	Invasive/problematic species control		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Tokudaia	Tokudaia osimensis	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Tokudaia	Tokudaia osimensis	endemic	EN	Decreasing	2.2	Invasive/problematic species control		
ANIMALIA	CHORDATA	MAMMALIA	RODENTIA	MURIDAE	Tokudaia	Tokudaia osimensis	endemic	EN	Decreasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus mauritius	endemic	VU	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus mauritius	endemic	VU	Decreasing	1.2	Resource & habitat protection		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus mauritius	endemic	VU	Decreasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus mauritius	endemic	VU	Decreasing	3.4.1	Captive breeding/artificial propagation		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus mauritius	endemic	VU	Decreasing	3.2	Species recovery		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus mauritius	endemic	VU	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus poliocephalus	endemic	CR	Increasing	5.1.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus poliocephalus	endemic	CR	Increasing	3.2	Species recovery		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus poliocephalus	endemic	CR	Increasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus poliocephalus	endemic	CR	Increasing	3.4.1	Captive breeding/artificial propagation		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus poliocephalus	endemic	CR	Increasing	4.3	Awareness & communications		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus poliocephalus	endemic	CR	Increasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus poliocephalus	endemic	CR	Increasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	PRIMATES	CERCOPITHECIDAE	Trachypithecus	Trachypithecus poliocephalus	endemic	CR	Increasing	1.1	Site/area protection		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	TRAGULIDAE	Tragulus	Tragulus javanicus	endemic	DD	Unknown	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	TRAGULIDAE	Tragulus	Tragulus javanicus	endemic	DD	Unknown	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	TRAGULIDAE	Tragulus	Tragulus nigricans	endemic	EN	Decreasing	5.4.3	Sub-national level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	TRAGULIDAE	Tragulus	Tragulus nigricans	endemic	EN	Decreasing	5.4.2	National level		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	TRAGULIDAE	Tragulus	Tragulus nigricans	endemic	EN	Decreasing	3.4.1	Captive breeding/artificial propagation		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	TRAGULIDAE	Tragulus	Tragulus nigricans	endemic	EN	Decreasing	2.1	Site/area management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	TRAGULIDAE	Tragulus	Tragulus nigricans	endemic	EN	Decreasing	3.1.1	Harvest management		
ANIMALIA	CHORDATA	MAMMALIA	CETARTIODACTYLA	TRAGULIDAE	Tragulus	Tragulus nigricans	endemic	EN	Decreasing	1.1	Site/area protection		
