"ULM_ID" "REGION" "COUNTRYISO" "COUNTRY" "ARCHIP" "ISLAND" "LONG" "LAT" "Area"
72021 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Talavera Island" 125.694754 9.744026 2.78
72023 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Maanac Island" 125.60402 9.741809 6.5
72028 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bucas Grande Island" 125.942666 9.656435 128.27
72032 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Lamagon Island" 125.608028 9.75932 1.96
72035 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bilabid Island" 125.631878 9.755199 4.57
72050 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Yapya Island" 125.550873 9.782186 1.6
72057 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bayagnan Island" 125.646841 9.774385 8.62
72070 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Hinatuan Island" 125.715676 9.780066 12.98
72083 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Douyar Island" 124.82976 7.658944 94039.23
72133 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Lumislis Island" 124.564444 9.859351 1.21
72147 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Meara Island" 118.783211 9.884484 1.03
72150 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cabilao Island" 123.772464 9.879374 7.52
72151 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tona Island" 125.947347 9.870227 12.93
72152 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Badian Island" 123.378907 9.883496 2.09
72165 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Pangangan Island" 123.830905 9.899342 7.16
72166 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Hanigad Island" 125.586853 9.889078 14.3
72174 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Nonoc Island" 125.625379 9.85397 61.62
72178 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Kangbangyo Island" 125.900139 9.906873 3.29
72185 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Hikdop Island" 125.527599 9.884029 10.24
72218 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Fondeado Island" 118.924586 9.933452 1.74
72234 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Poneas Island" 125.948905 9.912293 20.68
72236 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Limasawa Island" 125.071605 9.930553 7.04
72254 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Capaquian Island" 125.547285 9.976367 2.66
72274 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Sibanac Island" 125.503798 10.001288 2.53
72283 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Unib Island" 125.52284 10.016386 4.13
72318 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Siargao Island" 126.054181 9.873549 430.29
72404 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Lapinig Island" 124.565517 10.10271 46.27
72435 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bohol" 124.203517 9.853937 3783.7
72445 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Handayan Island" 124.176816 10.166693 4.78
72455 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Jao Island" 124.371178 10.173479 5.39
72473 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Mahanay Island" 124.230218 10.191358 10.45
72480 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Banacon Island" 124.166737 10.200081 5.47
72541 "Philippines" "PHL" "Philippines" "Malay Archipelago" NA 123.927414 10.268458 1.06
72554 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Olango Island" 124.053791 10.263246 11.84
72582 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Mactan Island" 123.974201 10.291674 57.46
72616 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Guiuanon Island" 122.60984 10.392617 2.86
72636 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Panobolon Island" 122.576709 10.406955 3.28
72668 "Indo-Burma" "VNM" "Vietnam" NA "Dao Phu Quoc" 103.991133 10.274726 561.72
72682 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Hibuson Island" 125.48374 10.442457 10.52
72697 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Gnat Island" 125.604902 10.168625 782.15
72703 "Philippines" "PHL" "Philippines" "Malay Archipelago" "San Pedro Island" 125.225791 10.461648 1.53
72704 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Inampulungan Island" 122.702607 10.459097 10
72706 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Refugio Island" 123.434625 10.458696 4.89
72742 "Indo-Burma" "KHM" "Cambodia" NA "Kaoh Thmei" 103.769085 10.483548 40.07
72787 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Boayan Island" 119.149108 10.5721 14.97
72803 "Indo-Burma" "KHM" "Cambodia" NA "Kaoh Rung Samloem" 103.306289 10.587232 25.09
72819 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Dumaran Island" 119.862235 10.540394 330.52
72851 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Pacijan Island" 124.391223 10.657523 197.39
72867 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Guimaras Island" 122.612243 10.572947 583.19
72877 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Suluan Island" 125.956248 10.762785 4.97
72879 "Indo-Burma" "KHM" "Cambodia" NA "Kaoh Rung" 103.245831 10.72238 79.54
72892 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Ponson Island" 124.530462 10.770419 34.75
72898 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Homonhon Island" 125.729143 10.747111 105.19
72964 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cuyo Island" 121.041983 10.846143 58.55
72982 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Candulo Island" 125.836366 10.924471 1.06
72993 "Philippines" "PHL" "Philippines" "Malay Archipelago" NA 123.506808 10.933438 1.38
73020 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Malocaboc Island" 123.563214 10.959219 3.05
73046 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Negros" 123.005443 10.028231 12796.25
73048 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Manicani Island" 125.636679 10.9916 11.85
73059 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tuluran Island" 119.284163 10.987277 21.94
73065 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Calicoan Island" 125.798232 10.988994 18.38
73090 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tubabao Island" 125.692672 11.046499 6.25
73091 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Lipayran Island" 123.627785 11.052966 1.59
73123 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Doong Island" 123.64489 11.079767 4.07
73132 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Lagen Island" 119.398331 11.087237 3.11
73133 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Maytiguid Island" 119.600089 11.050863 49.36
73148 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Botic Island" 125.673337 11.103018 3.49
73205 "Philippines" "PHL" "Philippines" "Malay Archipelago" NA 125.018953 11.13769 1.01
73216 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tagubanhan Island" 123.126738 11.130324 14.48
73241 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Jibitnil Island" 123.921385 11.184727 2.33
73242 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Batas Island" 119.590946 11.167177 32.02
73261 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Hilantagaan Island" 123.819706 11.203234 4.28
73270 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Igbon Island" 123.173116 11.208926 7.69
73284 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cadlao Island" 119.358772 11.218505 9.96
73288 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Malangabang Island" 123.208456 11.241647 2.33
73300 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tago Island" 123.133275 11.240944 6.08
73303 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Jinamoc Island" 125.077883 11.261685 1.47
73315 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cebu" 123.717321 10.312982 4427.18
73321 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bantayan Island" 123.742187 11.208517 115.72
73332 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Pan De Azucar Island" 123.166657 11.283724 16.84
73340 "Indo-Burma" "MMR" "Myanmar" "Mergui Archipelago" "Ale-man Kyun" 98.539482 11.293451 10.82
73341 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Iloc Island" 119.675712 11.295711 16
73350 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Malapascua Island" 124.115585 11.336593 1.82
73359 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Guintacan Island" 123.892905 11.323686 9.18
73430 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bacol Island" 124.964686 11.406116 6.18
73434 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Palawan" 118.559402 9.73205 11456.92
73491 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Sicogon Island" 123.259129 11.445542 11.22
73514 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Batbatan Island" 121.911789 11.471301 4.86
73527 "Philippines" "PHL" "Philippines" "Malay Archipelago" NA 123.18806 11.485087 1.75
73545 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Calagnaan Island" 123.217298 11.484401 21.16
73552 "Philippines" "PHL" "Philippines" "Malay Archipelago" NA 123.129763 11.503727 1.2
73553 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Linapacan Island" 119.807602 11.44694 104.75
73555 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Carnasa Island" 124.097999 11.51423 2.07
73570 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Binuluangan Island" 123.177652 11.516304 9.26
73593 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Leyte" 124.822851 10.818548 7224.16
73610 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Gigatangan Island" 124.264812 11.569666 4.59
73617 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Nabunut Island" 123.210197 11.587282 1.56
73620 "Philippines" "PHL" "Philippines" "Malay Archipelago" "South Gigante Island" 123.337903 11.587966 5.92
73627 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Maniquin Island" 121.69346 11.600813 1.31
73630 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Guintarcan Island" 124.889538 11.594808 4.04
73653 "Philippines" "PHL" "Philippines" "Malay Archipelago" "North Gigante Island" 123.349169 11.624451 4.78
73667 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Pinamucan Island" 122.440776 11.626035 3.09
73704 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Biliran Island" 124.4839 11.585596 499.62
73708 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Buad Island" 124.856403 11.660749 36.15
73711 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Majaba Island" 124.877841 11.706416 1.14
73724 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Daram Island" 124.780907 11.62288 98.58
73731 "Philippines" "PHL" "Philippines" "Malay Archipelago" NA 122.370011 11.727132 1.06
73735 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Parasan Island" 124.761171 11.717277 9.3
73738 "Philippines" "PHL" "Philippines" "Malay Archipelago" NA 122.313108 11.737308 1.2
73765 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bulalacao Island" 120.159753 11.757404 8.9
73768 "Philippines" "PHL" "Philippines" "Malay Archipelago" NA 120.186907 11.767311 4.96
73803 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Buri Island" 124.831215 11.806148 2.72
73804 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Maripipi Island" 124.323369 11.788935 29.31
73809 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Guinauayan Island" 123.909982 11.813235 1.31
73825 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Timpasan Island" 124.686222 11.81369 2.8
73831 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Canahauan Dacu Island" 124.697805 11.828645 2.44
73842 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tambon Island" 120.094028 11.831396 9.57
73857 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Jintotolo Island" 123.128413 11.849393 5.49
73859 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Catalaban Island" 125.465671 11.856338 3.06
73866 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Sibay Island" 121.473314 11.847607 42.27
73876 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bugtong Island" 124.08837 11.874842 1.74
73889 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Naro Island" 123.667266 11.889072 5.79
73899 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Chico Island" 123.604476 11.911485 1.11
73902 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Libucan East Island" 124.648449 11.905465 4.99
73912 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Limbangcavayan Island" 124.441305 11.904596 21.27
73923 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Panay" 122.44098 11.189251 11486.43
73930 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Goyam Island" 124.733403 11.936897 2.89
73937 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Kirikite Island" 124.368512 11.945199 1.83
73941 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bangon Island" 124.707581 11.950589 1.63
73946 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Caluya Island" 121.559125 11.922918 24.74
73947 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Almagro Island" 124.306906 11.926621 23.22
73959 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Marily Island" 119.998556 11.955032 7.99
73968 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Culion Island" 119.967654 11.827791 394.12
73972 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Caprangasan Island" 124.70069 11.96872 5.27
73985 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Coron Island" 120.246611 11.911195 89.14
73990 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Sibaton Island" 121.560669 11.981302 1.65
73991 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Camandag Island" 124.419888 11.973917 9.55
73995 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Uson Island" 120.165828 11.979291 11.86
74002 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Boracay Island" 121.925517 11.970751 10.44
74061 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Hilaban Island" 125.563738 12.052032 2.01
74076 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tagapul-an Island" 124.189936 12.061455 28.94
74084 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Carabao Island" 121.937507 12.064027 28.55
74093 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Sibolon Island" 121.57756 12.101994 1.8
74099 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Semirara Island" 121.385929 12.050495 59.46
74101 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tubabao Island" 125.559744 12.10925 2.03
74124 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cabahan Island" 122.038825 12.146187 1.11
74167 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Carogo Island" 123.249246 12.176833 2.29
74179 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Buri Island" 121.019942 12.196349 1.36
74183 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Libagao Island" 121.43004 12.200805 1.22
74215 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Ambulong Island" 121.017146 12.21629 8.39
74242 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Deagan Island" 123.857305 12.241961 2.88
74262 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tambaron Island" 121.378805 12.273206 2.15
74272 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Destacado Island" 124.101365 12.275933 6.05
74281 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Ilin Island" 121.07819 12.232426 75.36
74317 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Busuanga Island" 120.082111 12.118553 954.76
74319 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Matabao Island" 123.803708 12.322184 1.38
74331 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Manadi Island" 121.101349 12.340031 1.58
74342 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Aguada Island" 124.052251 12.347607 3.36
74344 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Darsena Island" 124.034509 12.352195 1.41
74352 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Rasa Island" 124.012832 12.367412 1.02
74360 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Buyayao Island" 121.451978 12.37388 2.63
74361 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Napayawan Island" 123.24075 12.368075 4.01
74365 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Escarpada Island" 124.069457 12.372607 3.36
74391 "Philippines" "PHL" "Philippines" "Malay Archipelago" "San Andres Island" 124.015253 12.393812 3.66
74414 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Dalupirit Island" 124.262849 12.410115 28.79
74429 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Capul Island" 124.162348 12.428152 34.5
74440 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Sibuyan Island" 122.576283 12.407967 452.41
74464 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Calintaan Island" 124.09973 12.535656 3.15
74466 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Small Cabaun Island" 124.49129 12.546506 1.11
74487 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Gilbert Island" 124.434613 12.555403 11.69
74494 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cabaongon Island" 124.498446 12.562097 10.64
74496 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bani Island" 124.369486 12.576293 7.03
74500 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Masbate" 123.597628 12.180535 3213.88
74501 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Lugbung Island" 122.246463 12.591431 1.23
74503 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Binay Island" 125.14255 12.593903 1.95
74515 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tingyao Island" 124.438696 12.61745 1.47
74516 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Maravilla Island" 124.358742 12.609663 1.96
74517 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Romblon Island" 122.289032 12.541817 83.33
74522 "Philippines" "PHL" "Philippines" "Malay Archipelago" "San Juan Island" 124.379554 12.601283 10.34
74524 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Alad Island" 122.252743 12.622219 3.31
74535 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Samar" 125.053932 11.93769 12480.1
74539 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Pangdan Island" 124.424103 12.634239 2.05
74554 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cahayagan Island" 125.001113 12.652188 4.42
74559 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Magesang Island" 124.422221 12.660096 1.57
74560 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cobrador Island" 122.238997 12.66059 3.04
74561 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tablas Island" 122.039667 12.407416 677.85
74562 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Talisay Island" 124.408233 12.666231 2.92
74568 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Batag Island" 125.057609 12.643202 34.14
74575 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Ticao Island" 123.696323 12.53295 326.17
74577 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Biri Island" 124.376953 12.667838 14.89
74616 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Simara Island" 122.054743 12.805712 21.12
74617 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bagatao Island" 123.810876 12.829561 5.06
74628 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Sablayan Island" 123.89168 12.87728 3.14
74645 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Maestre De Campo Island" 121.708959 12.925441 21.22
74649 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Banton Island" 122.069948 12.938495 29.28
74659 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Isabel Island" 121.928078 13.022669 1.22
74660 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Carlota Island" 121.889628 13.027301 1.3
74676 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Busing Island" 122.964653 13.142508 5.29
74677 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Dampalif Island" 123.110492 12.976687 420.37
74682 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Templo Island" 122.876214 13.152716 4.48
74694 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Rapu Rapu Island" 124.151862 13.202133 65.64
74699 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Gaspar Island" 121.859996 13.248977 1.36
74704 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Batan Island" 123.998821 13.255722 91.73
74707 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Guininyan Island" 123.96267 13.300699 1.32
74708 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cabulauan Island" 123.937813 13.312985 3.05
74711 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cagraray Island" 123.878741 13.296411 71.09
74712 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Alibijaban Island" 122.718819 13.342566 4.7
74717 "Philippines" "PHL" "Philippines" "Malay Archipelago" "San Miguel Island" 123.809105 13.37505 22.26
74719 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Salomague Island" 122.133933 13.410172 5.54
74729 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Santa Cruz Island" 122.07961 13.508345 6.97
74730 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Mompong Island" 122.178719 13.515732 3.83
74732 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Mindoro" 121.066657 12.956766 9798.8
74733 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Medio Island" 120.953877 13.524368 1.04
74736 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Maniuaya Island" 122.123194 13.528446 3.88
74742 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Marinduque Island" 121.969236 13.389792 904.93
74743 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Verde Island" 121.075897 13.550526 17.21
74744 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Atulayan Island" 123.570557 13.584805 1.33
74754 "Polynesia-Micronesia" "GUM" "Guam" "Mariana Islands" "Guam" 144.777038 13.443537 549.41
74758 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Golo Island" 120.376726 13.6523 21.93
74761 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Maricaban Island" 120.892359 13.647464 32.91
74779 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Saboon Island" 122.734906 13.779517 1.01
74791 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Ambil Island" 120.301572 13.80446 29.53
74793 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Haponan Island" 123.847599 13.83549 1.24
74798 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Lubang Island" 120.183411 13.781768 195.94
74809 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Balinbagan Island" 123.848574 13.869382 1.9
74814 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Quinabugan Island" 123.787774 13.878513 1.49
74829 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Malabungut Island" 123.589436 13.92474 1.68
74834 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Pagbilao Grande Island" 121.76848 13.912642 27.5
74848 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Basot Island" 123.861649 13.957699 1.68
74857 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Lahuy Island" 123.826387 13.935021 18.66
74858 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Quinalasag Island" 123.636976 13.9402 33.88
74861 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Panay Island" 124.330303 13.959632 11.8
74862 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Sibauan Island" 123.519992 13.98007 1.46
74866 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tagita Island" 123.570035 13.963831 6.51
74878 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Porongpong Island" 124.043107 14.024509 2.49
74879 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Caringo Island" 123.104956 14.03932 2.41
74887 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Canron Island" 123.107366 14.081199 1.54
74890 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Catanduanes Island" 124.23644 13.781429 1455.08
74894 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Butauanan Island" 123.311013 14.112702 7.72
74895 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Canimog Island" 123.062696 14.117796 3.59
74908 "Polynesia-Micronesia" "MNP" "Northern Mariana Islands" "Mariana Islands" "Rota" 145.214092 14.157435 89.69
74913 "Philippines" "PHL" "Philippines" "Malay Archipelago" NA 122.921544 14.203975 2.5
74915 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Alabat Island" 122.047103 14.110029 191.44
74925 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cabalete Island" 121.825389 14.282846 17.68
74937 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Corregidor Island" 120.58251 14.384721 5.97
74941 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Maculabo Island" 122.812098 14.401558 3.45
74946 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Guintinua Island" 122.950038 14.421448 6.72
74950 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Balesin Island" 122.035693 14.426666 4.39
74963 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tinaga Island" 122.932761 14.46573 12.33
74975 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Jomalig Island" 122.376336 14.700431 52.03
74995 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Patnanongan Island" 122.185675 14.795371 95.61
75004 "Polynesia-Micronesia" "MNP" "Northern Mariana Islands" "Mariana Islands" "Aguijan Island" 145.558807 14.852452 7.55
75008 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Palasan Island" 122.044401 14.858792 16.85
75015 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cabalao Island" 122.01337 14.898753 1.94
75017 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Kalotkot Island" 122.148389 14.905601 3.26
75029 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Kalongkooan Island" 122.152665 14.937229 3.25
75035 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Polillo Island" 121.9386 14.872188 654.16
75038 "Polynesia-Micronesia" "MNP" "Northern Mariana Islands" "Mariana Islands" "Tinian Island" 145.631566 15.013351 103.63
75050 "Polynesia-Micronesia" "MNP" "Northern Mariana Islands" "Mariana Islands" "Saipan Island" 145.753963 15.189129 122.54
75054 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Matalvis Island" 119.927085 15.486752 1.56
